x,y
0.570173,-0.874275
-0.455545,-0.880071
0.753925,-0.855437
0.248536,0.408421
-1.496739,-0.141339
-0.034014,-0.385085
1.226083,0.123673
-0.474886,-0.826283
0.292970,-0.633136
0.797222,1.907506
0.257785,-0.216073
-0.011097,-0.195557
-0.440034,-1.550141
0.000075,1.620521
-0.675003,0.168859
-0.271705,-1.290715
-1.146162,1.036512
0.336948,0.693242
-1.104489,-1.252500
-1.323392,-0.632755
-0.850846,-0.808932
0.898122,-0.165652
-0.041488,0.142831
0.100254,0.100249
0.957127,0.781695
0.073708,-0.901950
-0.888248,-1.144840
-0.836973,-0.816009
0.217178,-1.430654
-1.722307,0.130262
-0.637859,-0.811540
0.047615,1.080793
-0.830409,2.556219
-0.918468,-0.941627
1.190112,1.035964
0.271780,-1.059155
0.549665,2.140458
1.854653,0.959686
-0.534441,0.151683
-0.481876,0.976007
0.213448,1.047043
-0.136737,1.275858
0.509555,-0.187177
-1.537527,-0.688219
-2.256754,0.474954
1.338206,0.084190
1.211055,-0.270930
0.905667,-1.388704
0.969654,0.159825
1.017665,-0.691854
-1.366403,1.437070
0.354998,2.438665
-1.038651,-0.084928
0.228643,-0.891046
0.065470,0.242270
-1.207709,-0.261874
1.080359,-0.734476
-1.216449,-1.508272
-1.415356,1.098029
-0.141405,1.065867
0.533979,-0.108933
-0.423531,-0.857433
1.194915,-1.040534
0.938978,-0.655761
-0.229965,0.362418
-1.576540,1.086133
0.215024,0.795688
-0.113517,-0.146309
-0.522332,-0.615329
1.241758,0.343893
-0.014455,0.576108
-0.269421,-0.269358
1.662825,0.955361
-1.035807,1.252245
0.570943,-1.070576
-0.064935,-0.173424
-1.447519,-1.308551
-1.288823,0.567488
0.028149,0.559031
0.629222,0.590853
0.215453,-0.296644
-0.310296,-0.410481
0.851029,-1.029051
-0.933398,0.094237
-1.074622,0.489385
-0.369582,-1.068048
-0.838116,0.226531
0.844840,-1.243564
1.035592,-0.395247
-0.750369,0.779312
0.564188,-0.449250
2.042976,-1.123589
0.281364,-1.125843
-0.171887,-0.816538
-2.092697,1.602547
0.582959,-0.126576
-0.227556,-0.988204
0.266598,0.013412
-0.811954,-0.671552
-1.056239,0.546672
2.496084,0.331265
1.791261,0.999426
0.177004,-0.582169
-0.271979,0.282470
0.400009,-0.667014
0.496390,-0.585098
0.413320,0.679212
-0.589784,-0.379416
0.169685,-0.263794
-0.781145,1.321031
-1.028829,0.013024
0.596728,1.427786
-0.114046,1.064141
1.170028,1.378603
-0.652281,-1.588268
-0.301787,-0.297950
-1.803153,1.530491
0.650810,-0.524940
1.826557,-0.196184
1.451982,-0.740135
-1.215988,1.433024
0.559883,-0.406921
0.451996,-0.241240
0.278256,-0.513955
1.201294,1.697804
-0.542208,-1.822577
0.384498,-0.844824
0.107767,0.468197
1.101881,0.661007
-0.417483,-0.726404
0.701321,-0.133915
0.356946,0.869374
-0.442499,-1.361272
-2.156938,-0.611744
-0.827857,-2.441951
0.167655,0.605274
-1.031512,-0.842287
-0.302267,1.209005
-0.163045,0.471462
2.067232,-0.026361
-0.436213,-0.488448
0.304634,-0.784118
-1.049732,-0.694110
0.061644,1.399235
2.317736,1.255243
0.237313,0.363736
1.121211,-0.751992
0.100274,-1.451484
-0.263463,0.128070
0.915935,-0.034715
-2.017707,0.267968
-1.737871,-0.422821
1.276436,0.112568
-0.842324,-1.652643
-0.441078,1.450227
0.629308,0.629279
-0.229031,-1.572311
0.314477,0.194066
-0.555637,1.403615
-0.432966,-1.422608
-0.643161,-0.431107
-0.544707,0.017168
0.300014,1.138546
-1.593620,0.430734
-0.014920,0.147984
0.494073,0.435566
0.766553,0.033736
-3.167751,-0.749659
0.565888,1.285350
-0.648604,-1.637575
0.049350,0.602501
-1.853816,0.378005
-0.259553,0.077203
-0.710418,-0.815896
1.582344,-1.343323
0.374794,1.422336
0.366154,1.151327
0.830772,-0.094514
-0.284253,0.680307
0.004185,-0.681063
-0.853485,-0.603712
-0.782816,-1.560038
-0.264185,-0.134574
-0.847152,1.541188
0.353708,-2.066722
-0.400753,1.348006
2.274272,-1.834416
0.724955,-0.100988
-0.636767,1.310405
-0.959646,0.233669
-0.608793,1.658513
-0.963153,-2.572325
0.483144,0.265602
-1.936204,-1.864122
0.642477,1.204173
-0.364047,0.714589
0.678661,-0.249296
3.100062,1.678937
-0.479708,-0.214724
1.329544,-0.142802
0.971679,1.088238
-1.010662,1.237598
2.599140,0.737420
-0.140221,-0.849980
-0.453371,-0.676037
1.004407,-0.480582
-0.258170,-0.104067
0.100303,-0.206463
0.941435,0.005915
0.658303,0.151492
-1.853902,-0.245864
-0.234392,0.788421
-0.138776,-0.620462
1.352538,0.356335
1.035732,1.204938
2.709592,-0.342801
-0.546915,-0.804551
-0.509813,-0.692331
-1.782919,1.653549
0.175820,-1.393356
1.163149,-0.728219
-1.458547,1.955633
0.612641,0.097030
-1.109238,0.233449
-1.235520,-2.386907
-0.529007,-0.182918
-0.998248,-0.454380
-0.369003,-1.752923
-0.842234,-0.442443
-0.097901,0.737943
0.464017,-2.278336
-0.612282,-1.545870
0.641485,-0.244831
0.295768,0.805519
-0.767274,0.440925
0.247841,0.109101
1.483577,0.149645
-0.722489,-0.027182
-0.810395,-1.100523
0.032206,-0.231744
0.640161,1.360294
0.253191,1.477753
-2.115195,-0.362104
-0.030685,-0.347394
-0.394897,-1.189362
2.227159,-2.227881
-0.030245,0.601772
-0.759240,-0.749585
-0.838769,-0.693730
-0.553564,-0.308792
1.790103,2.004836
-0.243529,-0.900839
0.139656,-1.165679
1.394075,-1.067761
-1.281388,-0.320300
0.746129,0.500226
-0.460735,0.668963
0.645196,-1.371652
-0.086701,1.725049
0.429933,0.090442
0.253054,-0.147575
0.113881,-0.421724
0.527113,-1.003524
-0.659344,0.305282
0.636834,-0.261574
1.197901,-2.722266
2.288467,0.158415
0.459350,-0.226924
0.591281,0.380456
0.196629,0.592398
0.529253,-0.800493
-0.465628,-1.496114
1.078590,-0.255569
0.382769,0.350482
1.149115,1.303349
0.505107,1.056042
0.229246,-2.428849
1.356155,-0.648884
0.861104,0.554073
-0.152380,-1.419343
-0.416625,-2.628182
-1.049681,0.312222
-0.698276,0.350350
-1.380352,-0.156649
-0.495439,-0.181836
1.393936,-1.845058
-0.165182,-0.738522
-0.117906,0.425821
0.175939,-0.863864
0.592250,-0.436159
-0.044360,0.413918
-0.552344,1.173972
2.063052,1.621066
0.997640,-0.151776
1.748585,-0.425943
-0.729292,-0.394884
-1.944986,-1.629350
0.440621,-2.574558
0.137720,-1.367255
-0.715341,-0.599254
-0.319363,-1.471195
1.107701,0.555644
-0.899894,0.934604
-0.787991,0.197124
0.587691,-1.008492
-0.728095,0.382656
-2.136039,0.053892
-2.161330,0.190809
-0.335428,-0.949991
0.716791,1.013049
-2.969247,-0.450882
0.749698,0.248802
0.889793,0.804519
0.439800,-0.429023
-0.490464,0.077726
-0.551756,-0.210409
-0.374288,1.039808
0.177391,-0.028129
-0.257174,-0.845003
-0.673690,-0.150518
-1.113439,-0.006893
1.528532,-0.077179
-0.064110,0.043576
-0.983056,-0.714065
-0.571412,2.063676
-2.073373,0.477339
0.968197,-1.614468
-0.635630,-0.960807
-0.521484,-1.447893
-0.474993,-0.128290
-0.164361,-1.128344
1.964087,0.864600
1.190895,0.704268
-1.167494,0.710528
0.833084,1.799499
0.321017,0.061235
-0.043833,0.872124
-1.176686,-2.499767
0.546514,-0.723383
0.714613,0.638013
-0.096504,-1.176859
0.369488,0.046676
-0.373971,0.126762
0.315509,2.629367
-0.133587,1.176653
2.026306,0.230145
-1.283757,-0.684710
-0.265378,-2.209853
-0.897158,0.130642
1.106635,1.628264
-0.857292,0.314823
-0.632340,-1.721675
-0.782175,-0.309591
-0.288904,-1.372419
-0.462976,0.566933
-1.368289,-1.221393
0.929237,0.861651
-0.664170,0.681170
1.058461,0.120219
0.273561,0.114317
1.374942,0.778511
-0.860641,-0.963700
-0.905795,-0.102794
-0.369632,-0.725220
0.939972,-1.107952
1.841188,0.081030
-0.165610,-0.898130
-1.556584,1.857949
0.173157,-0.940525
-1.044764,0.769261
-1.476387,-1.334648
-1.214255,-0.728266
-0.479850,0.618703
-0.858045,-1.262245
-0.166964,1.392524
-1.220432,-1.949538
-0.839110,-0.026291
-0.331474,-1.526986
2.737572,0.224101
-0.130237,-0.759708
1.536864,-0.771277
1.695860,-1.458125
0.617138,0.699970
-0.195582,0.991665
0.413530,0.081579
2.479613,0.857647
-0.750119,0.552313
-0.011152,-0.126254
-0.250068,0.708655
0.949337,0.985772
-0.384241,0.091007
-1.373177,-1.425614
-0.235312,0.098359
-0.469603,0.710130
-0.617630,0.244595
-1.714686,1.570343
-1.417804,-0.008777
0.972366,0.085753
0.166262,0.935055
-0.883840,-0.299407
0.983568,0.194032
-0.788342,-0.619330
1.233001,-0.409450
-1.427603,-0.328389
-0.166617,-1.649536
-2.804149,-0.534635
0.598401,0.917186
-1.152188,-0.123429
0.088095,0.318043
1.409713,1.051492
-0.630285,-0.688156
1.200058,0.105833
1.579430,1.241054
0.174155,-1.380159
-0.636385,0.605260
-0.579094,-0.673573
-0.901930,-0.984743
0.599569,1.571593
-0.893702,-0.536009
0.307263,0.735186
0.731098,0.510381
0.142799,0.803099
0.227534,1.635049
-2.060109,-0.741446
-0.717663,-1.070134
0.794758,0.456621
0.990431,1.228265
0.189930,-1.251156
0.424640,0.917242
-0.316533,-0.345596
-0.971525,-0.464517
-0.708268,1.457547
-1.081551,-0.088436
0.757536,0.870174
-1.043832,-0.709219
1.076361,1.049596
-0.671332,0.534464
-0.262518,0.808099
0.236672,-0.947014
-0.468927,0.301790
0.841394,-0.954682
0.497693,0.298561
-0.390625,1.377054
1.703144,-0.449042
-0.595082,0.152845
-0.064539,-1.023579
0.607366,2.564887
-2.016549,-1.209452
-1.999656,-1.050461
-2.238439,-0.412219
-0.000158,-1.136894
0.684231,3.251884
-0.586089,-1.883168
0.049796,-0.527584
0.517373,0.271848
-1.192239,-1.440821
0.340166,0.040802
-0.256795,0.757936
-0.224179,0.873313
-0.986979,0.037316
-0.708779,-0.265200
1.135161,1.271330
-0.428706,-0.582186
0.707088,2.175918
1.029687,1.380346
0.634325,0.479369
0.397780,0.238624
0.860760,0.232566
-1.914388,-0.517052
1.906767,-0.204799
-0.120850,0.210364
-0.097588,0.967933
-0.248470,-0.798359
-0.179434,-1.046687
-0.123695,-0.027636
-0.077099,-1.746360
0.416377,-1.204364
0.374063,1.673149
-0.411309,1.189349
0.713707,0.145460
-1.261747,0.023902
-0.606694,-1.907061
0.130620,-0.342573
0.686785,0.349922
0.686636,-0.485978
-0.621293,-1.182028
-0.772987,0.681578
-0.215643,-0.277937
1.419049,-1.694106
-1.286826,0.586023
0.703062,-0.293952
0.403446,1.057516
0.095741,-2.182376
0.592396,-0.447855
-2.338079,-0.400260
0.250119,-0.291090
-1.212709,0.696900
-0.399547,0.991071
-0.562044,-0.885400
-0.530092,-0.571512
-0.421500,0.000039
0.945643,-1.219514
-0.407105,-0.280358
-0.534470,1.049112
0.122027,0.639548
1.770354,-1.139588
-0.763161,-0.876470
-1.720857,-1.266576
0.176403,0.744944
0.644287,0.987518
0.145302,-0.762298
-2.707160,0.552007
1.671627,-0.674362
1.416726,1.434575
0.688277,-0.742471
0.496875,-0.556686
-1.210825,0.726513
-0.632891,-0.503668
-1.278283,-0.631043
-0.371040,-0.056343
0.658603,0.173513
-0.415183,1.225422
2.017716,-1.734861
1.152562,1.181844
0.066961,-2.140277
0.554687,1.481840
-0.599422,-0.944283
0.781805,0.462342
0.084560,-0.305503
0.874924,-0.619241
-1.250279,2.614615
-0.063773,-0.721985
-0.783157,0.049343
-1.388386,0.460906
-1.637202,-1.678485
0.059618,0.226248
0.050644,-0.896866
1.100463,0.357551
0.105370,-0.928875
0.917145,0.657555
0.205167,-0.474309
0.070411,-0.933837
-0.216023,0.577265
1.230104,1.309864
0.102644,-1.256030
1.096900,-2.370507
0.413354,-1.220395
-1.072222,-0.155932
-0.009786,1.569047
-0.062195,-0.230067
0.478895,-0.169116
0.333084,-0.245297
0.477690,-2.345468
-0.094209,-0.309544
-0.450229,0.059794
0.325739,-1.903301
0.288747,-0.889121
0.220735,-0.426729
1.049479,0.675281
-0.024462,0.298992
1.773304,-0.123084
-1.400652,-1.736664
-1.266870,-1.511576
0.448681,-1.844534
0.314696,0.366107
0.858161,0.816038
0.129312,-1.283782
-2.776129,0.139915
-0.479368,0.986492
-1.043086,0.339015
-0.564179,-1.853736
0.531914,-1.637888
-0.550464,0.101476
-0.082541,0.194109
0.388112,-0.170934
0.764504,0.717885
1.600031,0.120865
0.096899,-0.730909
-0.167849,0.911218
0.847920,-0.666516
-0.608508,0.397050
-1.329208,-0.487845
-1.425782,1.210184
-0.228733,-1.334265
0.782193,-0.265215
1.229699,-1.413070
0.063771,-3.407964
0.715295,2.785442
1.728562,-0.065515
0.735656,0.866797
-1.527234,0.454267
0.836044,-0.538167
-0.201146,-1.219295
-0.862681,0.164643
0.214177,3.401825
0.107426,-0.810315
0.404421,0.781481
1.073816,0.590315
-0.455041,-0.101666
-1.231397,0.647170
-0.119273,-1.350319
0.210102,-1.852134
0.004141,-0.333179
0.326347,-0.661147
-1.330963,1.032557
0.456754,1.535855
1.276363,0.867383
-0.200932,0.330262
0.969640,-0.449062
-0.074262,0.376534
2.179467,-1.042816
-0.081975,-0.811566
0.797405,1.977422
-1.142534,1.512003
-0.770384,-0.228991
-0.703406,0.111472
-0.529475,1.500451
0.221372,1.667448
-1.506964,1.869189
-1.429537,-1.967091
-0.892131,-1.926575
0.042241,-0.560236
0.474336,0.531235
-0.741464,-2.018787
2.302017,0.409210
-1.470413,0.271065
1.474396,0.418311
-0.920597,0.568226
-0.288404,-1.682337
-0.265130,0.682250
0.762331,-0.607026
1.641834,-1.131340
-0.203670,-1.790983
-0.950640,-0.737222
0.979325,-0.820861
-0.954156,-0.296715
-0.390966,0.097804
1.452576,0.482067
0.070230,-1.016590
0.765115,0.057796
1.780287,0.865199
-0.569232,0.185007
-1.620638,1.290230
-0.521825,-1.676680
-0.606270,1.070860
2.501141,1.609345
-1.727193,-0.010692
0.227397,-1.437064
0.677937,1.566472
-0.623903,-1.243348
1.302652,-0.098644
-0.611990,0.853676
0.502391,-0.437483
-0.008694,-1.353701
0.571970,0.737339
1.331134,1.608980
1.007839,-0.334679
-0.402163,-0.945267
0.814683,1.215048
0.706965,1.178369
0.022411,-1.197655
1.513061,0.666056
1.586796,-0.472144
0.312126,-0.498903
-1.781357,-0.879392
-1.054435,-0.464050
0.904199,0.581802
-0.354719,-1.585934
-0.743006,-1.292802
-0.583254,1.093415
-1.683379,-0.884314
-0.131544,-1.225263
-0.955616,0.606554
0.230593,1.296853
0.565163,0.902986
-1.150800,0.761245
-0.268304,-0.328424
-1.214016,-0.153247
-0.166240,-0.285090
1.222813,0.744040
0.243369,1.671827
1.863484,2.669094
-0.208503,1.499311
-0.318195,-0.426473
-0.174798,0.308748
-1.433823,0.416695
0.126337,-0.415524
0.443281,-1.773733
1.719006,-0.441692
2.110308,2.136895
-0.007858,-1.223625
-0.849421,0.730207
-0.868008,1.062911
-0.854353,1.404256
-1.981265,-1.836820
-0.071441,0.708591
0.348078,-1.765734
-1.312356,-0.132252
-1.545226,-1.867406
-0.640539,0.955514
0.133928,-0.197135
0.067263,0.666532
-0.058779,0.092634
-2.595924,-0.897607
-1.170341,1.018944
0.131811,-0.868303
0.448897,1.950244
0.827065,-0.806798
0.746254,0.746220
1.015120,-0.322992
-1.194146,1.805777
-0.289807,1.021646
-0.658344,1.023260
-1.874202,-0.357332
-0.084532,-0.176692
1.647460,-0.501483
0.507716,0.083685
0.194342,1.092979
1.220264,-0.721941
0.708910,0.085032
-1.485987,0.431855
0.476479,-1.906570
2.774167,0.174531
0.850469,-0.294336
-1.716228,-1.029331
0.055265,0.460561
-0.376050,0.076679
0.025671,-0.511701
0.630632,0.161914
0.391624,-1.526201
0.548458,-0.599150
2.050413,-0.709621
-1.107692,-1.256132
-0.866083,-0.744252
-0.128730,0.433006
0.050115,0.172474
-2.112445,0.253581
-0.108564,0.015809
1.188761,0.097313
-0.914691,-0.937755
-0.459740,-0.902012
1.295260,-1.201498
1.678402,1.035755
-0.314935,0.892478
-0.379844,1.991775
0.400322,1.206074
1.529185,-1.217654
-0.932969,0.723795
0.499801,0.059950
0.302849,-1.396991
-0.299634,-0.848616
0.192782,-1.454160
-0.947212,1.601874
1.654366,0.208989
0.832532,0.131856
-0.025841,-0.036514
0.210075,0.818058
0.380039,1.055480
-0.916792,-0.145114
0.388870,0.414085
-0.559946,1.841054
-0.302059,0.822889
0.476844,0.996951
-2.152600,1.114110
0.102750,-1.088631
0.364884,1.734155
-0.613230,-0.194930
1.463971,-0.092375
1.587662,-0.605952
-0.345766,1.382992
-0.167615,0.197532
0.342962,0.043325
0.491518,-0.935758
-1.567300,-0.786006
-0.731611,0.408288
0.542019,-0.638881
-0.613106,0.540603
-0.876655,-0.734390
0.373211,-0.190241
1.072613,-2.356760
-0.712557,-0.484138
1.586716,-2.046252
-0.163331,-1.172895
1.551525,0.917536
-0.834201,-0.324136
1.399714,-0.088320
-0.199942,-0.353007
1.705448,-2.510336
-0.508362,-0.267053
-1.249269,-0.423198
-0.088429,0.014014
1.218852,0.527427
1.611933,-0.709936
0.613859,0.637418
0.507361,0.215773
0.270761,-0.194200
-0.459896,0.789024
-0.747008,-0.037510
1.270515,-0.386742
0.879955,0.520385
-0.485307,1.048540
-1.193968,0.525722
-0.143367,0.059926
0.492697,-0.821572
1.345662,0.446585
-0.300353,-1.342866
0.636227,0.936122
-0.048779,-0.703238
0.783656,-2.055267
-0.548044,1.651637
-0.520047,-0.059017
1.333971,-1.191426
-0.211625,0.524931
-1.003619,-0.930449
-0.848285,1.394283
0.577373,0.607120
-0.913011,0.097978
1.069892,-0.027093
0.537114,1.521649
-1.190756,-1.402762
0.901991,-0.459782
-1.429330,0.198974
-2.237551,0.211714
-1.730279,-0.229469
0.388908,-1.515619
-0.622129,-0.070602
-1.098674,1.071553
-1.345549,-0.110023
0.525776,0.686653
1.921500,-0.598117
0.458216,1.116026
-2.233696,0.112577
0.893220,-0.011390
1.121787,-0.420089
-0.511845,-0.973800
0.638743,0.823417
-0.233578,0.986798
0.953988,0.181978
0.704267,1.918060
0.136685,-1.083217
-0.027005,-0.177565
-0.973675,-1.238795
2.054805,0.569058
0.489988,-1.860895
-0.268448,1.073738
-0.551800,0.538178
0.271176,0.549121
-0.529929,0.000049
-0.710401,0.881158
1.144190,0.564978
-0.991819,0.967335
-0.527345,0.917954
-2.751415,-0.836688
0.907480,1.096897
-0.218634,2.168527
-1.474375,0.705281
0.104367,-0.071916
1.892319,1.285970
0.185132,1.542838
0.266174,-0.413797
0.520030,-0.059162
1.643454,0.580023
0.986125,0.608546
1.054356,0.263654
-0.394829,0.543510
-1.212732,-0.254996
-0.605541,0.520555
0.443663,0.301502
-0.322722,-0.180022
1.677434,0.287323
1.054330,-1.451642
0.446699,1.170891
-0.738185,-0.140741
0.890904,0.314426
1.503940,-1.448757
-0.244821,0.402400
-1.721275,0.373566
1.217143,0.629808
-0.131223,0.421908
-0.580512,-1.997161
0.845272,-0.391464
-0.147836,-1.014901
-1.456792,0.403590
-0.494777,-0.383700
-1.152405,0.741660
0.895593,-0.335383
-1.529840,0.594759
1.993503,0.175806
1.049646,1.076313
0.311328,-1.279873
-1.576455,-2.783304
-1.841797,-0.866446
1.363037,-1.470361
0.903986,0.238161
1.434818,1.233215
1.071477,1.864727
-0.917080,-2.315416
-0.100424,-0.462617
-0.250132,-1.152273
0.075812,1.505616
-0.701386,1.910760
-0.138631,-1.831824
-0.354548,-0.674537
0.681123,0.325744
-0.659833,-0.104441
0.962432,1.475148
-0.667946,-1.686410
-0.967584,-2.022472
-0.155463,-1.067260
2.011824,1.089567
0.853848,1.600336
-1.414151,-0.897231
1.110833,1.360003
1.412378,0.611170
1.753996,-0.233111
-0.591937,-1.415953
-1.580717,0.069713
1.278443,0.277335
-1.126684,-0.214812
-0.596128,-1.100352
2.387560,0.316863
0.007724,0.612381
-0.062175,0.823590
-0.051207,0.385981
-0.084762,0.113649
-0.820975,-0.183424
-0.351259,1.081270
1.721885,1.092701
0.140111,-0.666508
1.927298,0.036332
-0.718509,0.165418
-0.696905,0.506410
1.143243,1.020698
0.608003,-1.140067
0.002388,0.063232
0.536849,0.185685
-0.694095,-1.474545
-0.439629,0.811839
0.311782,-0.142021
-0.068406,0.306106
-0.898976,-1.304750
0.679477,-1.748952
-0.447807,1.472348
1.343243,0.975885
-1.085074,0.708007
0.432554,1.178055
1.060245,1.366784
0.764262,-0.674011
-0.725387,0.672752
-1.792311,-1.501451
0.186351,-0.108676
-2.378712,-1.616188
-0.157691,-0.282536
0.015004,0.397318
0.716736,-0.708015
0.855698,-0.735741
0.473597,0.163807
0.935995,2.279698
-0.447694,1.378120
0.188544,-0.925757
1.961935,1.333279
-0.316481,1.459220
-0.159873,1.009734
0.311276,1.096942
-2.622271,-1.595229
1.875220,-0.165725
0.458188,1.077229
-0.356294,0.108419
0.451552,1.713632
0.312666,-0.790050
-1.959158,-1.044945
-1.031593,2.228831
-0.910760,0.302348
-0.273585,0.476232
-2.136718,0.000198
0.648117,1.050141
0.283692,-0.977010
0.250543,0.621302
-0.565905,1.183435
-0.695107,0.316553
-0.195403,1.629713
0.063414,-0.720214
-0.186194,-0.625874
1.056594,0.106577
-0.314700,-0.288101
-1.101395,1.496286
0.260065,1.786518
1.192138,2.492435
0.652560,-0.597738
0.792104,0.843465
-0.674981,1.209893
-0.763387,1.368359
-1.907014,0.700311
0.933467,-0.660676
-1.519109,-1.408357
-1.060198,1.034026
0.385166,0.294896
-0.388363,-1.122325
-1.647783,0.974667
-2.089813,1.048532
0.114458,2.598016
-0.618193,-0.349954
0.364850,0.508836
-0.737245,0.009333
-1.827481,-1.850162
0.114547,-0.956100
-0.043993,0.289620
-1.979957,0.827610
0.801395,-0.142610
0.567198,1.357128
-0.159401,-0.303265
0.527190,-0.931382
-1.708693,1.084552
-0.125160,0.487576
-0.183634,0.590423
1.477728,-1.786845
0.362379,1.047546
-0.442706,0.515126
1.216765,-0.794096
-1.294994,1.185980
0.378907,1.052334
0.658789,-0.969705
-0.981826,-0.741838
-1.543637,-0.385853
0.383762,-0.065807
1.556293,-1.637084
-0.039724,-0.049254
1.681568,1.724289
1.240463,-0.518641
0.086352,0.719633
0.536425,-0.881878
0.879384,0.924692
0.212293,2.591857
-0.054889,-0.579821
1.832888,0.699156
2.027145,0.426435
1.634079,-0.280209
0.455965,0.228721
-1.047402,-0.079022
0.164895,-0.209914
1.159364,0.321074
-0.793976,0.085204
0.510377,-2.505964
-0.260686,0.097594
1.987070,1.158319
-0.480761,-0.746940
-1.580889,0.312020
-1.062741,-1.674159
0.830206,-0.083897
0.388528,1.306440
1.646813,-1.892384
-1.014734,-1.360038
-0.583754,0.122856
0.228110,-2.264619
0.199555,0.051235
0.392493,-0.891953
-0.674750,-2.120988
0.667415,0.642688
-0.910043,-0.792022
0.347178,-0.229702
-2.058564,-1.324302
-0.183130,0.370917
-1.124350,0.713654
-0.181899,0.034715
-0.171244,-1.354062
0.214966,-0.860160
-0.089472,1.015078
-0.624873,0.284568
1.471634,-1.669781
-1.549020,0.916249
0.210329,0.394211
1.705293,-0.118363
0.049071,0.518875
-0.316326,-1.199998
-0.417075,0.391715
-0.001591,0.255037
0.113312,1.499122
0.898736,0.546850
0.786424,-0.499266
1.042790,0.281748
-0.811824,-0.479993
0.161727,1.832889
0.564547,-0.093160
-0.610035,2.729817
-0.534566,-0.255593
-0.031886,-0.842305
-0.168103,0.752237
2.173169,-0.429128
0.929297,-0.666528
-0.154416,-0.867970
0.954602,-0.012173
-0.084749,0.218082
-1.622716,-0.504618
1.013793,-0.905462
0.621549,-0.180696
-1.527824,0.475419
-1.078608,0.262635
-0.048998,-0.863442
0.641828,0.254109
-1.876696,-1.924019
0.840941,0.462295
-0.568260,0.568339
0.745658,1.208185
1.095678,-0.966290
-0.931828,0.943743
0.275754,0.087683
1.283433,-0.574911
-1.114381,-0.898343
0.470603,0.379442
-0.736001,-0.936406
0.955335,0.919940
2.078838,-0.604357
0.679923,0.781020
-1.720414,1.764450
-1.616156,0.798211
0.679083,-1.273350
-1.051435,0.502964
0.176532,1.070706
-0.006396,1.025591
1.241848,0.046837
-0.852496,0.461798
-0.780164,1.088265
1.056753,0.979892
-1.484478,-0.380991
0.985822,1.412007
-1.155129,-1.432241
-1.076315,-1.190065
0.074558,0.314856
-0.422293,0.589064
-0.148238,0.325632
-0.180945,0.686942
-0.774291,-0.889253
0.764353,0.269763
-0.284451,-0.467343
-0.405045,0.820390
-1.827360,-2.072241
-1.958791,0.921928
0.056808,-0.164317
-0.277635,-0.362517
-1.451339,0.183478
-0.658468,-0.112724
1.085242,0.561556
-1.694671,0.890647
-0.314591,1.543920
0.103632,0.711900
0.254876,-0.182807
-0.500847,0.159309
1.042743,-0.390488
-0.445670,0.328147
-0.994191,-0.100189
2.265677,-0.272188
0.564801,1.027293
0.394016,-0.621084
-0.120389,-0.200621
-0.483253,1.097930
-0.453472,1.915789
1.773309,-0.338607
-0.371520,-1.374292
-0.789508,-1.115602
-0.140970,-0.015101
-0.477521,1.643973
1.057284,0.788618
-0.277297,0.713558
2.387226,-0.677774
0.830627,0.026103
0.414424,0.464136
-0.079033,0.148161
-0.009910,-1.543165
-1.293136,-1.376728
-0.411494,-0.605336
-0.022995,0.332410
-0.345441,0.013061
-0.944548,-1.427762
1.765490,-0.268593
-0.873842,-0.253779
0.454022,-0.361527
-0.440534,-0.393239
1.349286,-0.544324
-0.308926,0.245943
0.468925,-0.044413
-0.142233,-0.745073
-0.181545,-2.055311
-1.202247,0.622241
-0.542942,-0.247135
1.286926,-0.382919
-0.299509,-1.006772
-1.742167,-0.197709
0.533505,-1.715889
0.028244,-1.129832
0.761231,1.887717
1.529871,-0.272245
-2.233696,0.112577
-0.932445,0.438866
-1.292413,-0.113857
-0.816335,-1.679147
1.053846,-0.528874
0.745946,-0.137584
1.717505,2.363805
0.217723,0.732104
0.464990,0.666012
-0.535847,1.844773
-0.083532,-0.549233
1.782024,0.654224
-0.180435,-0.481894
0.649070,0.012236
-1.653550,0.402631
-0.091944,0.205383
0.264129,-0.156266
-0.175765,-2.143450
-0.490944,-0.503323
-0.488577,-0.540212
-0.443962,-0.050383
0.876823,-0.489432
-0.532513,0.723439
-0.084434,-1.217272
-0.779751,-0.873124
-0.886107,1.057663
0.678702,-0.467674
0.672182,-0.266271
0.924335,-0.421047
0.168765,-0.298155
-0.095910,0.759513
1.111911,0.376782
1.065203,-0.324245
-0.289176,0.624784
0.877657,-0.564954
0.163003,-0.267975
-1.224705,-0.449490
-0.705167,0.243976
0.049884,0.439019
0.149151,-1.825116
1.555052,-0.792674
-0.242935,1.192250
-0.497758,-0.356802
0.313673,-1.703754
-1.117985,-0.126874
-0.187998,-0.200151
0.808603,-1.806696
-0.377581,-0.789230
0.323277,-0.644691
-0.018424,-0.060536
-0.257603,0.744889
-1.105313,-0.083391
-0.324122,-0.446002
0.212178,0.196746
-1.704231,0.021574
0.169680,-0.471524
-0.317967,-1.270803
-0.041550,2.209518
-0.803929,-1.302331
0.755786,-1.158884
-0.647870,0.915823
-0.286033,-0.552589
-1.896978,-0.071370
-0.341220,1.402192
-0.433558,-1.424553
-0.109090,0.064527
2.399070,-2.115764
0.077775,0.381516
0.848086,-0.729196
0.175448,-1.464433
-0.704818,-0.336996
0.559018,0.893169
1.582761,0.139583
0.685275,-0.246850
0.515668,0.719174
0.506201,1.921021
0.552750,-0.130972
1.692165,0.181432
